event-id,visible,timestamp,location-long,location-lat,manually-marked-outlier,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
415766053,true,2014-06-19 09:09:04.000,-6.556258,37.407617,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766054,true,2014-06-19 09:12:02.000,-6.556325,37.407696,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766055,true,2014-06-19 09:15:13.000,-6.556044,37.408499,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766056,true,2014-06-19 09:18:10.000,-6.564065,37.416938,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766057,true,2014-06-19 09:21:04.000,-6.565782,37.417545,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766058,true,2014-06-19 09:24:04.000,-6.565439,37.416784,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766059,true,2014-06-19 09:27:04.000,-6.565534,37.41694,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766060,true,2014-06-19 09:30:04.000,-6.568858,37.417168,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766061,true,2014-06-19 09:33:13.000,-6.568834,37.41651,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766062,true,2014-06-19 09:36:08.000,-6.564732,37.408086,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766063,true,2014-06-19 09:39:09.000,-6.560446,37.39793,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766064,true,2014-06-19 09:42:10.000,-6.557663,37.392179,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766065,true,2014-06-19 09:45:07.000,-6.560895,37.398702,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766066,true,2014-06-19 09:48:34.000,-6.564921,37.412368,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766067,true,2014-06-19 09:51:03.000,-6.567217,37.417123,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766068,true,2014-06-19 09:54:01.000,-6.563115,37.407883,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766069,true,2014-06-19 09:57:03.000,-6.561808,37.395204,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766070,true,2014-06-19 10:00:08.000,-6.55904,37.389016,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766071,true,2014-06-19 10:03:08.000,-6.557607,37.399356,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766072,true,2014-06-19 10:07:06.000,-6.558253,37.39122,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766073,true,2014-06-19 10:09:03.000,-6.558498,37.395343,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766074,true,2014-06-19 10:12:02.000,-6.556971,37.401236,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766075,true,2014-06-19 10:15:01.000,-6.561636,37.411456,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766076,true,2014-06-19 10:18:01.000,-6.565954,37.414123,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766077,true,2014-06-19 10:21:01.000,-6.566314,37.417867,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766078,true,2014-06-19 10:24:04.000,-6.566138,37.415677,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766079,true,2014-06-19 10:27:05.000,-6.56251,37.408982,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766080,true,2014-06-19 10:30:02.000,-6.560664,37.399238,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766081,true,2014-06-19 10:33:02.000,-6.555739,37.390372,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766082,true,2014-06-19 10:36:03.000,-6.533655,37.394584,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766083,true,2014-06-19 10:39:01.000,-6.53264,37.394109,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766084,true,2014-06-19 10:42:02.000,-6.533038,37.395342,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766085,true,2014-06-19 10:45:01.000,-6.533575,37.396464,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766086,true,2014-06-19 10:48:01.000,-6.536068,37.400534,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766087,true,2014-06-19 10:51:01.000,-6.545121,37.396327,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766088,true,2014-06-19 10:54:01.000,-6.555799,37.391553,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766089,true,2014-06-19 10:57:02.000,-6.562855,37.392569,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766090,true,2014-06-19 11:00:01.000,-6.552555,37.40001,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766091,true,2014-06-19 11:03:02.000,-6.537518,37.404071,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766092,true,2014-06-19 11:06:02.000,-6.536392,37.401937,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766093,true,2014-06-19 11:09:03.000,-6.535068,37.399776,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766094,true,2014-06-19 11:12:02.000,-6.534457,37.398799,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766095,true,2014-06-19 11:15:02.000,-6.532867,37.395042,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766096,true,2014-06-19 11:18:00.000,-6.532485,37.394192,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766097,true,2014-06-19 11:21:00.000,-6.535597,37.396898,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766098,true,2014-06-19 11:24:01.000,-6.544755,37.395495,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766099,true,2014-06-19 11:27:02.000,-6.558112,37.390936,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766100,true,2014-06-19 11:30:02.000,-6.55908,37.391234,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766101,true,2014-06-19 11:33:02.000,-6.554819,37.395027,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766102,true,2014-06-19 11:36:01.000,-6.544111,37.400846,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766103,true,2014-06-19 11:39:02.000,-6.538044,37.401457,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766104,true,2014-06-19 11:42:01.000,-6.550508,37.401012,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766105,true,2014-06-19 11:45:02.000,-6.559801,37.393809,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766106,true,2014-06-19 11:48:09.000,-6.560069,37.390163,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766107,true,2014-06-19 11:51:01.000,-6.55957,37.394868,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766108,true,2014-06-19 11:54:03.000,-6.554082,37.398415,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766109,true,2014-06-19 11:57:01.000,-6.566132,37.402793,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766110,true,2014-06-19 12:00:01.000,-6.580828,37.403476,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766111,true,2014-06-19 12:03:02.000,-6.605378,37.408066,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766112,true,2014-06-19 12:06:01.000,-6.622058,37.40475,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766113,true,2014-06-19 12:09:03.000,-6.621023,37.402288,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766114,true,2014-06-19 12:12:04.000,-6.617795,37.39501,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766115,true,2014-06-19 12:15:04.000,-6.609432,37.384378,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766116,true,2014-06-19 12:18:00.000,-6.616914,37.372219,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766117,true,2014-06-19 12:21:02.000,-6.617317,37.368184,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766118,true,2014-06-19 12:24:02.000,-6.620036,37.366694,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766119,true,2014-06-19 12:27:03.000,-6.619648,37.365157,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766120,true,2014-06-19 12:30:06.000,-6.620486,37.367648,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766121,true,2014-06-19 12:33:08.000,-6.619756,37.367305,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766122,true,2014-06-19 12:36:09.000,-6.619625,37.364729,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766123,true,2014-06-19 12:39:08.000,-6.619988,37.36699,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766124,true,2014-06-19 12:43:33.000,-6.620084,37.366411,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766125,true,2014-06-19 12:45:02.000,-6.621863,37.365237,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766126,true,2014-06-19 12:48:03.000,-6.615355,37.36801,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766127,true,2014-06-19 12:51:01.000,-6.602982,37.372154,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766128,true,2014-06-19 12:54:04.000,-6.579608,37.379683,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766129,true,2014-06-19 12:57:01.000,-6.559346,37.39039,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766130,true,2014-06-19 13:00:03.000,-6.562801,37.393875,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766131,true,2014-06-19 13:03:02.000,-6.568976,37.398552,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766132,true,2014-06-19 13:06:03.000,-6.572226,37.399779,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766133,true,2014-06-19 13:09:03.000,-6.586544,37.399329,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766134,true,2014-06-19 13:12:01.000,-6.602603,37.397052,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766135,true,2014-06-19 13:15:02.000,-6.619276,37.404434,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766136,true,2014-06-19 13:18:04.000,-6.619306,37.404872,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766137,true,2014-06-19 13:21:02.000,-6.618925,37.404313,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766138,true,2014-06-19 13:24:01.000,-6.620315,37.404834,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766139,true,2014-06-19 13:27:03.000,-6.620017,37.403643,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766140,true,2014-06-19 13:30:01.000,-6.627226,37.398684,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766141,true,2014-06-19 13:33:03.000,-6.634194,37.395233,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766142,true,2014-06-19 13:36:01.000,-6.626245,37.401083,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766143,true,2014-06-19 13:39:04.000,-6.603334,37.39149,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766144,true,2014-06-19 13:42:04.000,-6.581177,37.387497,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766145,true,2014-06-19 13:45:05.000,-6.562436,37.386429,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766146,true,2014-06-19 13:48:03.000,-6.560692,37.391522,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766147,true,2014-06-19 13:51:02.000,-6.565535,37.39148,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766148,true,2014-06-19 13:54:03.000,-6.582734,37.39146,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766149,true,2014-06-19 13:57:02.000,-6.593633,37.392411,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766150,true,2014-06-19 14:00:34.000,-6.596017,37.384151,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766151,true,2014-06-19 14:03:04.000,-6.598695,37.378568,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766152,true,2014-06-19 14:06:02.000,-6.614487,37.368712,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766153,true,2014-06-19 14:09:02.000,-6.622269,37.360691,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766154,true,2014-06-19 14:12:00.000,-6.622174,37.360791,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766155,true,2014-06-19 14:15:00.000,-6.621992,37.361497,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766156,true,2014-06-19 14:18:02.000,-6.621657,37.361025,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766157,true,2014-06-19 14:21:02.000,-6.622577,37.359747,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766158,true,2014-06-19 14:24:02.000,-6.619159,37.366581,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766159,true,2014-06-19 14:27:01.000,-6.606324,37.376057,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766160,true,2014-06-19 14:30:04.000,-6.578711,37.384536,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766161,true,2014-06-19 14:33:06.000,-6.558332,37.391444,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766162,true,2014-06-19 14:36:03.000,-6.55016,37.399545,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766163,true,2014-06-19 14:39:02.000,-6.534979,37.400351,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766164,true,2014-06-19 14:42:02.000,-6.538309,37.404189,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766165,true,2014-06-19 14:45:00.000,-6.533946,37.398401,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766166,true,2014-06-19 14:48:03.000,-6.540779,37.395328,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766167,true,2014-06-19 14:51:02.000,-6.550463,37.389685,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766168,true,2014-06-19 14:54:03.000,-6.558283,37.390594,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766169,true,2014-06-19 14:57:00.000,-6.563654,37.390486,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766170,true,2014-06-19 15:00:00.000,-6.56235,37.387232,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766171,true,2014-06-19 15:03:20.000,-6.558173,37.391935,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766172,true,2014-06-19 15:03:21.000,-6.55822,37.392041,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766173,true,2014-06-19 15:03:22.000,-6.558209,37.392058,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766174,true,2014-06-19 15:03:23.000,-6.558248,37.392104,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766175,true,2014-06-19 15:03:24.000,-6.558284,37.392139,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766176,true,2014-06-19 15:03:25.000,-6.558324,37.392161,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766177,true,2014-06-19 15:03:27.000,-6.559258,37.391041,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766178,true,2014-06-19 15:06:04.000,-6.562495,37.387547,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766179,true,2014-06-19 15:09:03.000,-6.560164,37.389217,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766180,true,2014-06-19 15:12:02.000,-6.560628,37.389264,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766181,true,2014-06-19 15:15:01.000,-6.562742,37.388147,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766182,true,2014-06-19 15:18:03.000,-6.56229,37.387784,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766183,true,2014-06-19 15:21:23.000,-6.558104,37.391137,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766184,true,2014-06-19 15:24:04.000,-6.564237,37.389949,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766185,true,2014-06-19 15:27:01.000,-6.567781,37.392174,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766186,true,2014-06-19 15:30:03.000,-6.562712,37.388151,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766187,true,2014-06-19 15:33:03.000,-6.561894,37.387341,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766188,true,2014-06-19 15:36:09.000,-6.561591,37.389581,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766189,true,2014-06-19 15:39:10.000,-6.562942,37.38724,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766190,true,2014-06-19 15:42:07.000,-6.562246,37.388508,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766191,true,2014-06-19 15:45:07.000,-6.562626,37.389455,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766192,true,2014-06-19 15:48:07.000,-6.561463,37.386737,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766193,true,2014-06-19 15:51:08.000,-6.561803,37.387568,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766194,true,2014-06-19 15:54:10.000,-6.560928,37.386001,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766195,true,2014-06-19 15:57:08.000,-6.561227,37.387216,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766196,true,2014-06-19 16:00:07.000,-6.561635,37.386781,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766197,true,2014-06-19 16:03:08.000,-6.56146,37.3865,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766198,true,2014-06-19 16:06:01.000,-6.563261,37.389619,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766199,true,2014-06-19 16:09:06.000,-6.566129,37.39568,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766200,true,2014-06-19 16:12:01.000,-6.562751,37.393983,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766201,true,2014-06-19 16:15:07.000,-6.561342,37.388111,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766202,true,2014-06-19 16:18:05.000,-6.559003,37.390196,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766203,true,2014-06-19 16:21:04.000,-6.558911,37.389261,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766204,true,2014-06-19 16:24:04.000,-6.561288,37.387313,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766205,true,2014-06-19 16:27:02.000,-6.561465,37.387569,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766206,true,2014-06-19 16:30:02.000,-6.562001,37.388138,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766207,true,2014-06-19 16:33:04.000,-6.561675,37.388109,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766208,true,2014-06-19 16:36:03.000,-6.559446,37.389665,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766209,true,2014-06-19 16:39:04.000,-6.561889,37.388228,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766210,true,2014-06-19 16:42:06.000,-6.561291,37.388015,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766211,true,2014-06-19 16:45:03.000,-6.559853,37.391835,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766212,true,2014-06-19 16:48:10.000,-6.561418,37.387158,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766213,true,2014-06-19 16:51:06.000,-6.561123,37.386832,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766214,true,2014-06-19 16:54:10.000,-6.561881,37.388002,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766215,true,2014-06-19 16:57:07.000,-6.561944,37.388527,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766216,true,2014-06-19 17:00:07.000,-6.563952,37.386817,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766217,true,2014-06-19 17:03:33.000,-6.563942,37.385864,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766218,true,2014-06-19 17:06:03.000,-6.564678,37.387672,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766219,true,2014-06-19 17:09:02.000,-6.562798,37.388884,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766220,true,2014-06-19 17:12:01.000,-6.564627,37.388259,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766221,true,2014-06-19 17:15:00.000,-6.564019,37.387427,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766222,true,2014-06-19 17:18:02.000,-6.567232,37.387432,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766223,true,2014-06-19 17:21:00.000,-6.561351,37.390221,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766224,true,2014-06-19 17:24:05.000,-6.562268,37.401077,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766225,true,2014-06-19 17:27:04.000,-6.569431,37.415731,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766226,true,2014-06-19 17:30:03.000,-6.571979,37.415711,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766227,true,2014-06-19 17:33:05.000,-6.566403,37.417885,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766228,true,2014-06-19 17:36:02.000,-6.565814,37.417498,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766229,true,2014-06-19 17:39:03.000,-6.566083,37.416749,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766230,true,2014-06-19 17:42:02.000,-6.565576,37.416654,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766231,true,2014-06-19 17:45:02.000,-6.56561,37.416783,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766232,true,2014-06-19 17:48:03.000,-6.565594,37.416787,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766233,true,2014-06-19 17:51:33.000,-6.566887,37.414124,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766234,true,2014-06-19 17:54:03.000,-6.56646,37.406522,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766235,true,2014-06-19 17:57:03.000,-6.563183,37.396258,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766236,true,2014-06-19 18:00:05.000,-6.562353,37.387977,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766237,true,2014-06-19 18:03:05.000,-6.56544,37.387011,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766238,true,2014-06-19 18:06:06.000,-6.565152,37.385465,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766239,true,2014-06-19 18:09:06.000,-6.564705,37.385533,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766240,true,2014-06-19 18:12:06.000,-6.564884,37.386567,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766241,true,2014-06-19 18:15:07.000,-6.565371,37.385762,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766242,true,2014-06-19 18:18:05.000,-6.564974,37.386451,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766243,true,2014-06-19 18:21:07.000,-6.562965,37.388345,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766244,true,2014-06-19 18:24:07.000,-6.562724,37.389927,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766245,true,2014-06-19 18:27:08.000,-6.561701,37.38681,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766246,true,2014-06-19 18:30:07.000,-6.562251,37.388276,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766247,true,2014-06-19 18:33:06.000,-6.564185,37.388633,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766248,true,2014-06-19 18:36:06.000,-6.565035,37.386838,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766249,true,2014-06-19 18:39:10.000,-6.559638,37.390137,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
415766250,true,2014-06-19 18:42:07.000,-6.566088,37.388257,,"gps","Falco naumanni","509","B[H.J]","(EBD) Lesser Kestrels"
